,occurrenceID,scientificName,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,country,locality,waterBody,eventDate,depth,minimumDepthInMeters,maximumDepthInMeters,sst,sss,basisOfRecord,individualCount,establishmentMeans,redlist_category,institutionCode,recordedBy
450,IO/SS/BRC/00010,Calappa guerini,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Calappa,Calappa guerini,15.47,73.07,India,"West Off Panaji, Goa",Arabian Sea,,105.0,105.0,105.0,28.68,35.34,Preservedspecimen,4,Unclassified,,CMLRE,
451,IO/SS/BRC/00011,Pleistacantha pungens,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Pleistacantha,Pleistacantha pungens,13.03,92.17,India,West Off North Andaman Island,Bay of Bengal,,389.0,388.0,390.0,28.78,32.47,Preservedspecimen,1,Unclassified,,CMLRE,
452,IO/SS/BRC/00012,Paramaja gibba,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,Paramaja,Paramaja gibba,11.35,92.39,India,"West Off Rutland Island, Andamans",Bay of Bengal,2015-11-01,535.0,535.0,535.0,28.84,32.36,Preservedspecimen,1,Unclassified,,CMLRE,
453,IO/SS/BRC/00013,Paramaja gibba,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,Paramaja,Paramaja gibba,11.35,92.39,India,"West Off Rutland Island, Andamans",Bay of Bengal,2015-11-01,535.0,535.0,535.0,28.84,32.36,Preservedspecimen,2,Unclassified,,CMLRE,
454,IO/SS/BRC/00014,Calappa philargius,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Calappa,Calappa philargius,8.51,76.84,India,"Southwest Off Trivandrum, Kerala",Arabian Sea,,35.0,35.0,35.0,28.1,34.32,Preservedspecimen,1,Unclassified,,CMLRE,
455,IO/SS/BRC/00015,Ethusa andamanica,Animalia,Arthropoda,Malacostraca,Decapoda,Ethusidae,Ethusa,Ethusa andamanica,7.22,77.53,India,"South Off Kanyakumari, Tamil Nadu",Arabian Sea,,207.0,207.0,207.0,28.26,34.43,Preservedspecimen,7,Unclassified,,CMLRE,
456,IO/SS/BRC/00016,Ethusa andamanica,Animalia,Arthropoda,Malacostraca,Decapoda,Ethusidae,Ethusa,Ethusa andamanica,7.22,77.53,India,"South Off Kanyakumari, Tamil Nadu",Arabian Sea,,207.0,207.0,207.0,28.26,34.43,Preservedspecimen,4,Unclassified,,CMLRE,
457,IO/SS/BRC/00017,Urashima lamellidentatus,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Urashima,Urashima lamellidentatus,11.35,92.39,India,"West Off Rutland Island, Andamans",Bay of Bengal,2015-11-01,535.0,535.0,535.0,28.84,32.36,Preservedspecimen,2,Unclassified,,CMLRE,
458,IO/SS/BRC/00018,Urashima pustuloides,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Urashima,Urashima pustuloides,11.35,92.39,India,"West Off Rutland Island, Andamans",Bay of Bengal,2015-11-01,535.0,535.0,535.0,28.84,32.36,Preservedspecimen,1,Unclassified,,CMLRE,
459,IO/SS/BRC/00019,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,11.35,92.39,India,"West Off Rutland Island, Andamans",Bay of Bengal,2015-11-01,535.0,535.0,535.0,28.84,32.36,Preservedspecimen,2,Unclassified,,CMLRE,
460,IO/SS/BRC/00020,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,11.35,92.39,India,"West Off Rutland Island, Andamans",Bay of Bengal,2015-11-01,535.0,535.0,535.0,28.84,32.36,Preservedspecimen,1,Unclassified,,CMLRE,
461,IO/SS/BRC/00021,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,13.03,92.17,India,West Off North Andaman Island,Bay of Bengal,,389.0,388.0,390.0,28.78,32.47,Preservedspecimen,1,Unclassified,,CMLRE,
462,IO/SS/BRC/00022,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,13.03,92.17,India,West Off North Andaman Island,Bay of Bengal,,389.0,388.0,390.0,28.78,32.47,Preservedspecimen,1,Unclassified,,CMLRE,
463,IO/SS/BRC/00023,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,10.86,92.19,India,Northwest Off Little Andaman Island,Bay of Bengal,,402.0,402.0,402.0,28.86,32.49,Preservedspecimen,1,Unclassified,,CMLRE,
464,IO/SS/BRC/00024,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,10.86,92.19,India,Northwest Off Little Andaman Island,Bay of Bengal,,402.0,402.0,402.0,28.86,32.49,Preservedspecimen,1,Unclassified,,CMLRE,
465,IO/SS/BRC/00025,Mursia bicristimana,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Mursia,Mursia bicristimana,6.84,93.05,India,West Off Great Nicobar Island,Bay of Bengal,2011-10-12,337.0,337.0,337.0,29.0,33.03,Preservedspecimen,3,Unclassified,,CMLRE,
466,IO/SS/BRC/00026,Euclosiana nitida,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Euclosiana,Euclosiana nitida,22.49,68.19,India,"Northwest Off Dwarka, Gujarat",Arabian Sea,,72.0,72.0,72.0,27.25,35.79,Preservedspecimen,1,Unclassified,,CMLRE,
467,IO/SS/BRC/00027,Euclosiana unidentata,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Euclosiana,Euclosiana unidentata,15.47,73.07,India,"West Off Panaji, Goa",Arabian Sea,,105.0,105.0,105.0,28.68,35.34,Preservedspecimen,1,Unclassified,,CMLRE,
468,IO/SS/BRC/00028,Urnalana pulchella,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Urnalana,Urnalana pulchella,11.35,75.3,India,"Northwest Off Calicut, Kerala",Arabian Sea,,54.0,54.0,54.0,28.47,34.69,Preservedspecimen,1,Unclassified,,CMLRE,
469,IO/SS/BRC/00029,Urnalana pulchella,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Urnalana,Urnalana pulchella,7.44,77.6,India,"South Off Kanyakumari, Tamil Nadu",Arabian Sea,,109.0,109.0,109.0,28.06,34.36,Preservedspecimen,1,Unclassified,,CMLRE,
470,IO/SS/BRC/00030,Urnalana pulchella,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Urnalana,Urnalana pulchella,7.44,77.6,India,"South Off Kanyakumari, Tamil Nadu",Arabian Sea,,109.0,109.0,109.0,28.06,34.36,Preservedspecimen,1,Unclassified,,CMLRE,
471,IO/SS/BRC/00031,Ixoides cornutus,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ixoides,Ixoides cornutus,15.47,73.07,India,"West Off Panaji, Goa",Arabian Sea,,105.0,105.0,105.0,28.68,35.34,Preservedspecimen,1,Unclassified,,CMLRE,
472,IO/SS/BRC/00032,Ixoides cornutus,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ixoides,Ixoides cornutus,22.49,68.19,India,"Northwest Off Dwarka, Gujarat",Arabian Sea,,72.0,72.0,72.0,27.25,35.79,Preservedspecimen,1,Unclassified,,CMLRE,
473,IO/SS/ECD/00103,Ophiothrix (Ophiothrix) aristulata,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,Ophiothrix (Ophiothrix) aristulata,7.19,77.5,India,Cape Comerin,Arabian Sea,,207.0,207.0,207.0,28.26,34.43,Preservedspecimen,1,Unclassified,,CMLRE,
474,IO/SS/BRC/00033,Arcania gracilis,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Arcania,Arcania gracilis,11.35,75.3,India,"Northwest Off Calicut, Kerala",Arabian Sea,,54.0,54.0,54.0,28.47,34.69,Preservedspecimen,1,Unclassified,,CMLRE,
475,IO/SS/BRC/00034,Arcania septemspinosa,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Arcania,Arcania septemspinosa,22.49,68.19,India,"Northwest Off Dwarka, Gujarat",Arabian Sea,,72.0,72.0,72.0,27.25,35.79,Preservedspecimen,1,Unclassified,,CMLRE,
476,IO/SS/BRC/00035,Arcania undecimspinosa,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Arcania,Arcania undecimspinosa,22.49,68.19,India,"Northwest Off Dwarka, Gujarat",Arabian Sea,,72.0,72.0,72.0,27.25,35.79,Preservedspecimen,1,Unclassified,,CMLRE,
477,IO/SS/BRC/00036,Ebalia woodmasoni,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ebalia,Ebalia woodmasoni,11.35,75.3,India,"Northwest Off Calicut, Kerala",Arabian Sea,,54.0,54.0,54.0,28.47,34.69,Preservedspecimen,1,Unclassified,,CMLRE,
478,IO/SS/BRC/00037,Ebalia woodmasoni,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ebalia,Ebalia woodmasoni,11.35,75.3,India,"Northwest Off Calicut, Kerala",Arabian Sea,,54.0,54.0,54.0,28.47,34.69,Preservedspecimen,2,Unclassified,,CMLRE,
479,IO/SS/BRC/00038,Mursia bicristimana,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Mursia,Mursia bicristimana,6.84,93.05,India,West Off Great Nicobar Island,Bay of Bengal,2011-10-12,337.0,337.0,337.0,29.0,33.03,Preservedspecimen,1,Unclassified,,CMLRE,
480,IO/SS/BRC/00039,Myra brevimana,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Myra,Myra brevimana,8.51,76.84,India,"Southwest Off Trivandrum, Kerala",Arabian Sea,,35.0,35.0,35.0,28.1,34.32,Preservedspecimen,1,Unclassified,,CMLRE,
481,IO/SS/BRC/00040,Myra brevimana,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Myra,Myra brevimana,12.82,74.51,India,"West Off Mangalore, Karnataka",Arabian Sea,,52.0,52.0,52.0,28.61,34.92,Preservedspecimen,1,Unclassified,,CMLRE,
482,IO/SS/BRC/00041,Myra brevimana,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Myra,Myra brevimana,11.35,75.3,India,"Northwest Off Calicut, Kerala",Arabian Sea,,54.0,54.0,54.0,28.47,34.69,Preservedspecimen,2,Unclassified,,CMLRE,
483,IO/SS/BRC/00042,Benthochascon hemingi,Animalia,Arthropoda,Malacostraca,Decapoda,Geryonidae,Benthochascon,Benthochascon hemingi,12.83,93.21,India,East Off Middle Andaman Island,Andaman Sea,,441.0,441.0,441.0,28.9,32.1,Preservedspecimen,1,Unclassified,,CMLRE,
484,IO/SS/BRC/00043,Myra fugax,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Myra,Myra fugax,22.49,68.19,India,"Northwest Off Dwarka, Gujarat",Arabian Sea,,72.0,72.0,72.0,27.25,35.79,Preservedspecimen,3,Unclassified,,CMLRE,
485,IO/SS/BRC/00044,Benthochascon hemingi,Animalia,Arthropoda,Malacostraca,Decapoda,Geryonidae,Benthochascon,Benthochascon hemingi,13.03,92.17,India,West Off North Andaman Island,Bay of Bengal,,389.0,388.0,390.0,28.78,32.47,Preservedspecimen,1,Unclassified,,CMLRE,
486,IO/SS/BRC/00045,Benthochascon hemingi,Animalia,Arthropoda,Malacostraca,Decapoda,Geryonidae,Benthochascon,Benthochascon hemingi,13.03,92.17,India,West Off North Andaman Island,Bay of Bengal,,389.0,388.0,390.0,28.78,32.47,Preservedspecimen,1,Unclassified,,CMLRE,
487,IO/SS/BRC/00046,Nursilia dentata,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Nursilia,Nursilia dentata,9.93,75.85,India,"West Off Kochi, Kerala",Arabian Sea,,52.0,52.0,52.0,28.48,34.46,Preservedspecimen,1,Unclassified,,CMLRE,
488,IO/SS/BRC/00047,Parilia alcocki,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Parilia,Parilia alcocki,12.89,73.98,India,"West Off Mangalore, Karnataka",Arabian Sea,,183.0,183.0,183.0,28.81,34.98,Preservedspecimen,6,Unclassified,,CMLRE,
489,IO/SS/BRC/00048,Tokoyo eburnea,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Tokoyo,Tokoyo eburnea,10.79,80.11,India,"East Off Nagapattinam, Tamil Nadu",Bay of Bengal,,56.0,56.0,56.0,28.64,33.08,Preservedspecimen,1,Unclassified,,CMLRE,
490,IO/SS/BRC/00049,Arcania brevifrons,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Arcania,Arcania brevifrons,10.79,80.11,India,"East Off Nagapattinam, Tamil Nadu",Bay of Bengal,,56.0,56.0,56.0,28.64,33.08,Preservedspecimen,1,Unclassified,,CMLRE,
491,IO/SS/BRC/00050,Paromolopsis boasi,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Paromolopsis,Paromolopsis boasi,7.52,93.4,India,Northwest Off Little Nicobar Island,Bay of Bengal,,567.0,567.0,567.0,28.86,32.87,Preservedspecimen,1,Unclassified,,CMLRE,
492,IO/SS/BRC/00051,Parilia alcocki,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Parilia,Parilia alcocki,12.89,73.98,India,"West Off Mangalore, Karnataka",Arabian Sea,,183.0,183.0,183.0,28.81,34.98,Preservedspecimen,2,Unclassified,,CMLRE,
493,IO/SS/BRC/00052,Myra brevimana,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Myra,Myra brevimana,10.79,80.11,India,"East Off Nagapattinam, Tamil Nadu",Bay of Bengal,,56.0,56.0,56.0,28.64,33.08,Preservedspecimen,2,Unclassified,,CMLRE,
494,IO/SS/BRC/00053,Myra brevimana,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Myra,Myra brevimana,10.79,80.11,India,"East Off Nagapattinam, Tamil Nadu",Bay of Bengal,,56.0,56.0,56.0,28.64,33.08,Preservedspecimen,3,Unclassified,,CMLRE,
495,IO/SS/BRC/00054,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,12.78,93.08,India,East Off Middle Andaman Island,Andaman Sea,,314.0,314.0,314.0,28.88,32.15,Preservedspecimen,1,Unclassified,,CMLRE,
496,IO/SS/BRC/00055,Lyphira perplexa,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Lyphira,Lyphira perplexa,11.35,75.57,India,"Northwest Off Calicut, Kerala",Arabian Sea,,31.0,31.0,31.0,28.37,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
497,IO/SS/BRC/00056,Tokoyo eburnea,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Tokoyo,Tokoyo eburnea,15.47,73.07,India,"West Off Panaji, Goa",Arabian Sea,,105.0,105.0,105.0,28.68,35.34,Preservedspecimen,1,Unclassified,,CMLRE,
498,IO/SS/BRC/00057,Tokoyo eburnea,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Tokoyo,Tokoyo eburnea,7.44,77.6,India,"South Off Kanyakumari, Tamil Nadu",Arabian Sea,,109.0,109.0,109.0,28.06,34.36,Preservedspecimen,1,Unclassified,,CMLRE,
499,IO/SS/BRC/00058,Pariphiculus coronatus,Animalia,Arthropoda,Malacostraca,Decapoda,Iphiculidae,Pariphiculus,Pariphiculus coronatus,15.47,73.07,India,"West Off Panaji, Goa",Arabian Sea,,105.0,105.0,105.0,28.68,35.34,Preservedspecimen,1,Unclassified,,CMLRE,
500,IO/SS/BRC/00059,Pariphiculus coronatus,Animalia,Arthropoda,Malacostraca,Decapoda,Iphiculidae,Pariphiculus,Pariphiculus coronatus,11.35,75.3,India,"Northwest Off Calicut, Kerala",Arabian Sea,,54.0,54.0,54.0,28.47,34.69,Preservedspecimen,2,Unclassified,,CMLRE,
501,IO/SS/BRC/00060,Benthochascon hemingi,Animalia,Arthropoda,Malacostraca,Decapoda,Geryonidae,Benthochascon,Benthochascon hemingi,6.64,93.68,India,Southwest Off Great Nicobar Island,Bay of Bengal,,271.0,271.0,271.0,29.02,32.95,Preservedspecimen,1,Unclassified,,CMLRE,
502,IO/SS/BRC/00061,Phalangipus hystrix,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Phalangipus,Phalangipus hystrix,15.47,73.07,India,"West Off Panaji, Goa",Arabian Sea,,105.0,105.0,105.0,28.68,35.34,Preservedspecimen,1,Unclassified,,CMLRE,
503,IO/SS/BRC/00062,Chorinachus dolichorhynchus,Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,Chorinachus,Chorinachus dolichorhynchus,7.22,77.53,India,"South Off Kanyakumari, Tamil Nadu",Arabian Sea,,207.0,207.0,207.0,28.26,34.43,Preservedspecimen,5,Unclassified,,CMLRE,
504,IO/SS/BRC/00063,Chorinachus dolichorhynchus,Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,Chorinachus,Chorinachus dolichorhynchus,7.22,77.53,India,"South Off Kanyakumari, Tamil Nadu",Arabian Sea,,207.0,207.0,207.0,28.26,34.43,Preservedspecimen,1,Unclassified,,CMLRE,
505,IO/SS/BRC/00064,Platymaia alcocki,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Platymaia,Platymaia alcocki,7.75,93.21,India,"Southwest Off Katchal Island, Nicobars",Bay of Bengal,,395.0,395.0,395.0,28.87,32.85,Preservedspecimen,4,Unclassified,,CMLRE,
506,IO/SS/BRC/00065,Carcinoplax indica,Animalia,Arthropoda,Malacostraca,Decapoda,Goneplacidae,Carcinoplax,Carcinoplax indica,6.64,93.68,India,Southwest Off Great Nicobar Island,Bay of Bengal,,271.0,271.0,271.0,29.02,32.95,Preservedspecimen,1,Unclassified,,CMLRE,
507,IO/SS/BRC/00066,Pleistacantha pungens,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Pleistacantha,Pleistacantha pungens,7.75,93.21,India,"Southwest Off Katchal Island, Nicobars",Bay of Bengal,,395.0,395.0,395.0,28.87,32.85,Preservedspecimen,1,Unclassified,,CMLRE,
508,IO/SS/BRC/00067,Nectopanope rhodobaphes,Animalia,Arthropoda,Malacostraca,Decapoda,Euryplacidae,Nectopanope,Nectopanope rhodobaphes,7.21,77.17,India,"Southwest Off Kanyakumari, Tamil Nadu",Arabian Sea,,204.0,204.0,204.0,28.41,34.44,Preservedspecimen,1,Unclassified,,CMLRE,
509,IO/SS/BRC/00068,Kasagia sudhakari,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,Kasagia,Kasagia sudhakari,7.44,77.6,India,"South Off Kanyakumari, Tamil Nadu",Arabian Sea,,109.0,109.0,109.0,28.06,34.36,Preservedspecimen,1,Unclassified,,CMLRE,
510,IO/SS/BRC/00069,Kasagia sudhakari,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,Kasagia,Kasagia sudhakari,7.44,77.6,India,"South Off Kanyakumari, Tamil Nadu",Arabian Sea,,109.0,109.0,109.0,28.06,34.36,Preservedspecimen,1,Unclassified,,CMLRE,
511,IO/SS/ECD/00096,Ophiochiton ambulator,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophionereididae,Ophiochiton,Ophiochiton ambulator,8.42,75.92,India,Trivandrum,Arabian Sea,2013-11-12,1241.0,1241.0,1241.0,28.66,34.46,Preservedspecimen,1,Unclassified,,CMLRE,
512,IO/SS/BRC/00070,Cryptopodia fornicata,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,Cryptopodia fornicata,11.35,75.3,India,"Northwest Off Calicut, Kerala",Arabian Sea,,54.0,54.0,54.0,28.47,34.69,Preservedspecimen,1,Unclassified,,CMLRE,
513,IO/SS/BRC/00071,Parthenope longimanus,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Parthenope,Parthenope longimanus,9.93,75.85,India,"West Off Kochi, Kerala",Arabian Sea,,52.0,52.0,52.0,28.48,34.46,Preservedspecimen,1,Unclassified,,CMLRE,
514,IO/SS/BRC/00072,Monomia gladiator,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Monomia,Monomia gladiator,11.35,75.57,India,"Northwest Off Calicut, Kerala",Arabian Sea,,31.0,31.0,31.0,28.37,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
515,IO/SS/BRC/00073,Monomia gladiator,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Monomia,Monomia gladiator,8.51,76.84,India,"Southwest Off Trivandrum, Kerala",Arabian Sea,,35.0,35.0,35.0,28.1,34.32,Preservedspecimen,1,Unclassified,,CMLRE,
516,IO/SS/BRC/00074,Monomia gladiator,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Monomia,Monomia gladiator,11.35,75.57,India,"Northwest Off Calicut, Kerala",Arabian Sea,,31.0,31.0,31.0,28.37,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
517,IO/SS/BRC/00075,Retropluma notopus,Animalia,Arthropoda,Malacostraca,Decapoda,Retroplumidae,Retropluma,Retropluma notopus,9.93,75.57,India,"West Off Kochi, Kerala",Arabian Sea,,263.0,263.0,263.0,28.64,34.55,Preservedspecimen,1,Unclassified,,CMLRE,
518,IO/SS/BRC/00076,Dicranodromia baffini,Animalia,Arthropoda,Malacostraca,Decapoda,Homolodromiidae,Dicranodromia,Dicranodromia baffini,13.27,93.26,India,East Off North Andaman Island,Andaman Sea,,635.0,635.0,635.0,28.84,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
519,IO/SS/BRC/00077,Dicranodromia baffini,Animalia,Arthropoda,Malacostraca,Decapoda,Homolodromiidae,Dicranodromia,Dicranodromia baffini,13.27,93.26,India,East Off North Andaman Island,Andaman Sea,,635.0,635.0,635.0,28.84,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
520,IO/SS/BRC/00078,Dicranodromia baffini,Animalia,Arthropoda,Malacostraca,Decapoda,Homolodromiidae,Dicranodromia,Dicranodromia baffini,13.27,93.26,India,East Off North Andaman Island,Andaman Sea,,635.0,635.0,635.0,28.84,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
521,IO/SS/BRC/00079,Dicranodromia baffini,Animalia,Arthropoda,Malacostraca,Decapoda,Homolodromiidae,Dicranodromia,Dicranodromia baffini,13.27,93.26,India,East Off North Andaman Island,Andaman Sea,,635.0,635.0,635.0,28.84,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
522,IO/SS/BRC/00080,Homolochunia valdiviae,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolochunia,Homolochunia valdiviae,13.27,93.26,India,East Off North Andaman Island,Andaman Sea,,635.0,635.0,635.0,28.84,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
523,IO/SS/BRC/00081,Homolochunia valdiviae,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolochunia,Homolochunia valdiviae,13.27,93.26,India,East Off North Andaman Island,Andaman Sea,,635.0,635.0,635.0,28.84,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
524,IO/SS/FIS/00432,Chauliodus sloani,Animalia,Chordata,Teleostei,Stomiiformes,Stomiidae,Chauliodus,Chauliodus sloani,12.17635,74.33945,India,Off Payyannur,Arabian Sea,,245.0,245.0,245.0,28.74,34.88,Preservedspecimen,3,Unclassified,,CMLRE,
525,IO/SS/BRC/00082,Gordonopsis robusta,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Gordonopsis,Gordonopsis robusta,13.27,93.26,India,East Off North Andaman Island,Andaman Sea,,635.0,635.0,635.0,28.84,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
526,IO/SS/BRC/00083,Gordonopsis robusta,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Gordonopsis,Gordonopsis robusta,13.27,93.26,India,East Off North Andaman Island,Andaman Sea,,635.0,635.0,635.0,28.84,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
527,IO/SS/BRC/00084,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,13.0,93.11,India,East Off North Andaman Island,Andaman Sea,,308.0,308.0,308.0,28.88,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
528,IO/SS/BRC/00085,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,13.0,93.11,India,East Off North Andaman Island,Andaman Sea,,308.0,308.0,308.0,28.88,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
529,IO/SS/BRC/00086,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,13.0,93.11,India,East Off North Andaman Island,Andaman Sea,,308.0,308.0,308.0,28.88,32.11,Preservedspecimen,1,Unclassified,,CMLRE,
530,IO/SS/BRC/00087,Neopalicus contractus,Animalia,Arthropoda,Malacostraca,Decapoda,Palicidae,Neopalicus,Neopalicus contractus,6.65,93.83,India,South Off Great Nicobar Island,Andaman Sea,,56.0,56.0,56.0,29.03,32.95,Preservedspecimen,3,Unclassified,,CMLRE,
531,IO/SS/BRC/00088,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,12.49,93.18,India,East Off Middle Andaman Island,Andaman Sea,,314.0,314.0,314.0,28.91,32.12,Preservedspecimen,1,Unclassified,,CMLRE,
532,IO/SS/BRC/00089,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,11.8,92.09,India,West Off South Andaman Island,Bay of Bengal,,646.0,646.0,646.0,28.86,32.42,Humanobservation,1,Unclassified,,CMLRE,
533,IO/SS/BRC/00090,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,12.53,93.15,India,East Off Middle Andaman Island,Andaman Sea,2016-10-04,300.0,300.0,300.0,28.9,32.16,Preservedspecimen,1,Unclassified,,CMLRE,
534,IO/SS/BRC/00091,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,12.53,93.15,India,East Off Middle Andaman Island,Andaman Sea,2016-10-04,300.0,300.0,300.0,28.9,32.16,Preservedspecimen,1,Unclassified,,CMLRE,
535,IO/SS/BRC/00092,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,Homolax megalops,12.53,93.15,India,East Off Middle Andaman Island,Andaman Sea,2016-10-04,300.0,300.0,300.0,28.9,32.16,Preservedspecimen,1,Unclassified,,CMLRE,
